11:44:29,0,0,0,0,0,0
11:44:55,0,0,0,0,0,0
11:44:56,0,0,0,0,0,0
11:44:57,0,0,0,0,0,0
11:44:58,0,0,0,0,0,0
11:44:59,0,0,0,0,0,0
11:45:0,0,0,0,0,0,0
11:45:1,0,0,0,0,0,0
11:45:2,0,0,0,0,0,0
11:45:3,0,0,0,0,0,0
11:45:4,0,0,0,0,0,0
11:45:5,0,0,0,0,0,0
11:45:6,0,0,0,0,0,0
11:45:7,0,0,0,0,0,0
11:45:8,0,0,0,0,0,0
11:45:9,0,0,0,0,0,0
11:45:10,0,0,0,0,0,0
11:45:11,0,0,0,0,0,0
11:45:12,0,0,0,0,0,0
11:45:13,0,0,0,0,0,0
11:45:14,0,0,0,0,0,0
11:45:15,0,0,0,0,0,0
11:45:16,0,0,0,0,0,0
11:45:17,0,0,0,0,0,0
11:45:18,0,0,0,0,0,0
11:45:19,0,0,0,0,0,0
11:45:20,0,0,0,0,0,0
11:45:21,0,0,0,0,0,0
11:45:22,0,0,0,0,0,0
11:45:23,0,0,0,0,0,0
11:45:24,0,0,0,0,0,0
11:45:25,0,0,0,0,0,0
11:45:26,0,0,0,0,0,0
11:45:27,0,0,0,0,0,0
11:45:28,0,0,0,0,0,0
11:45:29,0,0,0,0,0,0
11:45:30,0,0,0,0,0,0
11:45:31,0,0,0,0,0,0
11:45:32,0,0,0,0,0,0
11:45:33,0,0,0,0,0,0
11:45:34,0,0,0,0,0,0
11:45:35,0,0,0,0,0,0
11:45:36,0,0,0,0,0,0
11:45:37,0,0,0,0,0,0
11:45:38,0,0,0,0,0,0
11:45:39,0,0,0,0,0,0
11:45:40,0,0,0,0,0,0
11:45:41,0,0,0,0,0,0
11:45:42,0,0,0,0,0,0
11:45:43,0,0,0,0,0,0
11:45:44,0,0,0,0,0,0
11:45:45,0,0,0,0,0,0
11:45:46,0,0,0,0,0,0
11:45:47,0,0,0,0,0,0
11:45:48,0,0,0,0,0,0
11:45:49,0,0,0,0,0,0
11:45:50,0,0,0,0,0,0
11:45:51,0,0,0,0,0,0
11:45:52,0,0,0,0,0,0
11:45:53,0,0,0,0,0,0
11:45:54,0,0,0,0,0,0
11:45:55,0,0,0,0,0,0
11:45:56,0,0,0,0,0,0
11:45:57,0,0,0,0,0,0
11:45:58,0,0,0,0,0,0
11:45:59,0,0,0,0,0,0
11:46:0,0,0,0,0,0,0
11:46:1,0,0,0,0,0,0
11:46:2,0,0,0,0,0,0
11:46:3,0,0,0,0,0,0
11:46:4,0,0,0,0,0,0
11:46:5,0,0,0,0,0,0
11:46:6,0,0,0,0,0,0
11:46:7,0,0,0,0,0,0
11:46:8,0,0,0,0,0,0
11:46:9,0,0,0,0,0,0
11:46:10,0,0,0,0,0,0
11:46:11,0,0,0,0,0,0
11:46:12,0,0,0,0,0,0
11:46:13,0,0,0,0,0,0
11:46:14,0,0,0,0,0,0
11:46:15,0,0,0,0,0,0
11:46:16,0,0,0,0,0,0
11:46:17,0,0,0,0,0,0
11:46:18,0,0,0,0,0,0
11:46:19,0,0,0,0,0,0
11:46:20,0,0,0,0,0,0
11:46:21,0,0,0,0,0,0
11:46:22,0,0,0,0,0,0
11:46:23,0,0,0,0,0,0
11:46:24,0,0,0,0,0,0
11:46:25,0,0,0,0,0,0
11:46:26,0,0,0,0,0,0
11:46:27,0,0,0,0,0,0
11:46:28,0,0,0,0,0,0
11:46:29,0,0,0,0,0,0
11:46:30,0,0,0,0,0,0
11:46:31,0,0,0,0,0,0
11:46:32,0,0,0,0,0,0
11:46:33,0,0,0,0,0,0
11:46:34,0,0,0,0,0,0
11:46:35,0,0,0,0,0,0
11:46:36,0,0,0,0,0,0
11:46:37,0,0,0,0,0,0
11:46:38,0,0,0,0,0,0
11:46:39,0,0,0,0,0,0
11:46:40,0,0,0,0,0,0
11:46:41,0,0,0,0,0,0
11:46:42,0,0,0,0,0,0
11:46:43,0,0,0,0,0,0
11:46:44,0,0,0,0,0,0
11:46:45,0,0,0,0,0,0
11:46:46,0,0,0,0,0,0
11:46:47,0,0,0,0,0,0
11:46:48,0,0,0,0,0,0
11:46:49,0,0,0,0,0,0
11:46:50,0,0,0,0,0,0
11:46:51,0,0,0,0,0,0
11:46:52,0,0,0,0,0,0
11:46:53,0,0,0,0,0,0
11:46:54,0,0,0,0,0,0
11:46:55,0,0,0,0,0,0
11:46:56,0,0,0,0,0,0
11:46:57,0,0,0,0,0,0
11:46:58,0,0,0,0,0,0
11:46:59,0,0,0,0,0,0
11:47:0,0,0,0,0,0,0
11:47:1,0,0,0,0,0,0
11:47:2,0,0,0,0,0,0
11:47:3,0,0,0,0,0,0
11:47:4,0,0,0,0,0,0
11:47:5,0,0,0,0,0,0
11:47:6,0,0,0,0,0,0
11:47:7,895,127,0,0,0,0
11:47:8,1531,218,895,127,0,0
11:47:9,1514,215,1531,218,0,0
11:47:10,1507,214,1514,215,0,0
11:47:11,1502,214,1507,214,1492,212
11:47:12,1499,213,1507,214,1492,212
11:47:13,1499,213,1499,213,1492,212
11:47:14,1499,213,1499,213,1492,212
11:47:15,1499,213,1499,213,1492,212
11:47:16,1500,213,1499,213,1492,212
11:47:17,1499,213,1499,213,1492,212
11:47:18,1498,213,1499,213,1492,212
11:47:19,1498,213,1499,213,1492,212
11:47:20,1498,213,1499,213,1492,212
11:47:21,1498,213,1499,213,1492,212
11:47:22,1499,213,1499,213,1492,212
11:47:23,1497,213,1499,213,1492,212
11:47:24,1498,213,1499,213,1492,212
11:47:25,1498,213,1499,213,1492,212
11:47:26,1498,213,1499,213,1492,212
11:47:27,1498,213,1499,213,1492,212
11:47:28,1498,213,1499,213,1492,212
11:47:29,1497,213,1499,213,1492,212
11:47:30,1497,213,1499,213,1492,212
11:47:31,1497,213,1499,213,1492,212
11:47:32,1496,213,1499,213,1492,212
11:47:33,1497,213,1499,213,1492,212
11:47:34,1496,213,1499,213,1492,212
11:47:35,1496,213,1499,213,1492,212
11:47:36,1495,213,1499,213,1492,212
11:47:37,1496,213,1499,213,1492,212
11:47:38,1498,213,1499,213,1492,212
11:47:39,1497,213,1499,213,1492,212
11:47:40,1497,213,1499,213,1492,212
11:47:41,1497,213,1499,213,1492,212
11:47:42,1497,213,1499,213,1492,212
11:47:43,1496,213,1499,213,1492,212
11:47:44,1497,213,1499,213,1492,212
11:47:45,1497,213,1499,213,1492,212
11:47:46,1496,213,1499,213,1492,212
11:47:47,1496,213,1499,213,1492,212
11:47:48,1496,213,1499,213,1492,212
11:47:49,1496,213,1499,213,1492,212
11:47:50,1496,213,1499,213,1492,212
11:47:51,1496,213,1499,213,1492,212
11:47:52,1497,213,1499,213,1492,212
11:47:53,1497,213,1499,213,1492,212
11:47:54,1496,213,1499,213,1492,212
11:47:55,1497,213,1499,213,1492,212
11:47:56,1496,213,1499,213,1492,212
11:47:57,1495,213,1499,213,1492,212
11:47:58,1496,213,1499,213,1492,212
11:47:59,1496,213,1499,213,1492,212
11:48:0,1497,213,1499,213,1492,212
11:48:1,1494,212,1499,213,1492,212
11:48:2,1494,213,1499,213,1492,212
11:48:3,1496,213,1499,213,1492,212
11:48:4,1496,213,1499,213,1492,212
11:48:5,1496,213,1499,213,1492,212
11:48:6,1496,213,1499,213,1492,212
11:48:7,1496,213,1499,213,1492,212
11:48:8,1495,213,1499,213,1492,212
11:48:9,1496,213,1499,213,1492,212
11:48:10,1496,213,1499,213,1492,212
11:48:11,1497,213,1499,213,1492,212
11:48:12,1496,213,1499,213,1492,212
11:48:13,1496,213,1499,213,1492,212
11:48:14,1495,213,1499,213,1492,212
11:48:15,1496,213,1499,213,1492,212
11:48:16,1495,213,1499,213,1492,212
11:48:17,1495,213,1499,213,1492,212
11:48:18,1495,213,1499,213,1492,212
11:48:19,1496,213,1499,213,1492,212
11:48:20,1494,212,1499,213,1492,212
11:48:21,1494,213,1499,213,1492,212
11:48:22,1495,213,1499,213,1492,212
11:48:23,1495,213,1499,213,1492,212
11:48:24,1495,213,1499,213,1492,212
11:48:25,1492,212,1499,213,1492,212
